measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
200229;DATAINN;R;2018-01-01T00:00+01:00[Europe/Oslo];1;1.0;66;65;1;0;0;1;0
200229;DATAINN;R;2018-01-01T00:00+01:00[Europe/Oslo];2;1.0;23;23;0;0;0;0;0
200229;DATAINN;R;2018-01-01T00:00+01:00[Europe/Oslo];3;1.0;212;204;8;1;3;3;1
200229;DATAINN;R;2018-01-01T00:00+01:00[Europe/Oslo];4;1.0;203;198;5;2;2;0;1
200229;DATAINN;R;2018-01-01T01:00+01:00[Europe/Oslo];1;1.0;80;79;1;0;1;0;0
200229;DATAINN;R;2018-01-01T01:00+01:00[Europe/Oslo];2;1.0;44;43;1;1;0;0;0
200229;DATAINN;R;2018-01-01T01:00+01:00[Europe/Oslo];3;1.0;317;310;7;2;3;2;0
200229;DATAINN;R;2018-01-01T01:00+01:00[Europe/Oslo];4;1.0;306;304;2;2;0;0;0
200229;DATAINN;R;2018-01-01T02:00+01:00[Europe/Oslo];1;1.0;55;55;0;0;0;0;0
200229;DATAINN;R;2018-01-01T02:00+01:00[Europe/Oslo];2;1.0;36;35;1;1;0;0;0
200229;DATAINN;R;2018-01-01T02:00+01:00[Europe/Oslo];3;1.0;226;223;3;3;0;0;0
200229;DATAINN;R;2018-01-01T02:00+01:00[Europe/Oslo];4;1.0;233;230;3;2;1;0;0
200229;DATAINN;R;2018-01-01T03:00+01:00[Europe/Oslo];1;1.0;29;29;0;0;0;0;0
200229;DATAINN;R;2018-01-01T03:00+01:00[Europe/Oslo];2;1.0;12;12;0;0;0;0;0
200229;DATAINN;R;2018-01-01T03:00+01:00[Europe/Oslo];3;1.0;127;125;2;1;1;0;0
200229;DATAINN;R;2018-01-01T03:00+01:00[Europe/Oslo];4;1.0;144;141;3;3;0;0;0
200229;DATAINN;R;2018-01-01T04:00+01:00[Europe/Oslo];1;1.0;20;20;0;0;0;0;0
