measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
200820;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];8;1.0;16;12;4;0;0;3;1
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];1;1.0;14;14;0;0;0;0;0
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];2;1.0;12;12;0;0;0;0;0
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];3;1.0;128;121;7;1;1;1;4
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];4;1.0;124;111;13;5;2;4;2
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];5;1.0;17;14;3;0;0;3;0
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];6;1.0;3;0;3;0;0;0;3
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];7;1.0;18;15;3;0;0;0;3
200820;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];8;1.0;29;21;8;0;0;6;2
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];1;1.0;12;12;0;0;0;0;0
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];2;1.0;13;11;2;2;0;0;0
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];3;1.0;120;110;10;3;0;1;6
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];4;1.0;146;127;19;3;6;7;3
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];5;1.0;26;19;7;0;0;6;1
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];6;1.0;4;1;3;0;0;0;3
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];7;1.0;12;9;3;0;0;0;3
200820;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];8;1.0;25;17;8;0;0;6;2
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];1;1.0;35;33;2;1;1;0;0
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];2;1.0;31;30;1;0;1;0;0
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];3;1.0;226;212;14;5;5;3;1
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];4;1.0;242;212;30;11;1;10;8
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];5;1.0;38;28;10;0;2;4;4
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];6;1.0;7;2;5;0;0;0;5
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];7;1.0;22;15;7;0;0;1;6
200820;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];8;1.0;42;30;12;2;0;7;3
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];1;1.0;85;82;3;1;1;1;0
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];2;1.0;112;110;2;0;1;0;1
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];3;1.0;425;407;18;7;3;2;6
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];4;1.0;447;406;41;13;9;11;8
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];5;1.0;58;50;8;0;0;5;3
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];6;1.0;7;1;6;0;0;0;6
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];7;1.0;38;33;5;0;0;0;5
200820;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];8;1.0;62;49;13;1;1;8;3
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];1;1.0;189;186;3;1;0;1;1
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];2;1.0;253;249;4;4;0;0;0
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];3;1.0;633;609;24;5;9;0;10
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];4;1.0;717;684;33;5;7;14;7
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];5;1.0;99;84;15;0;1;11;3
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];6;1.0;6;1;5;0;0;0;5
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];7;1.0;79;71;8;3;0;0;5
200820;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];8;1.0;100;87;13;0;1;8;4
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];1;1.0;326;323;3;2;0;1;0
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];2;1.0;626;617;9;6;0;2;1
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];3;1.0;763;740;23;4;9;2;8
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];4;1.0;912;874;38;11;8;10;9
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];5;1.0;101;87;14;2;2;9;1
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];6;1.0;9;4;5;0;0;0;5
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];7;1.0;135;127;8;1;1;0;6
200820;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];8;1.0;118;105;13;0;1;8;4
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];1;1.0;474;466;8;6;0;0;2
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];2;1.0;898;887;11;9;1;0;1
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];3;1.0;923;879;44;13;9;1;21
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];4;1.0;997;955;42;8;14;15;5
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];5;1.0;157;141;16;1;2;10;3
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];6;1.0;9;3;6;0;0;0;6
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];7;1.0;162;152;10;2;1;1;6
200820;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];8;1.0;151;135;16;3;0;8;5
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];1;1.0;461;453;8;4;1;1;2
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];2;1.0;998;988;10;6;1;1;2
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];3;1.0;893;879;14;4;7;0;3
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];4;1.0;1025;986;38;5;10;17;6
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];5;1.0;147;131;16;1;1;10;4
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];6;1.0;10;4;6;0;0;0;6
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];7;1.0;155;148;7;0;2;0;5
200820;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];8;1.0;174;162;12;1;0;8;3
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];1;1.0;418;415;3;2;0;1;0
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];2;1.0;891;881;10;5;5;0;0
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];3;1.0;834;815;19;3;7;1;8
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];4;1.0;972;929;43;11;14;12;6
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];5;1.0;143;125;18;2;1;11;4
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];6;1.0;7;1;6;0;0;0;6
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];7;1.0;164;153;11;2;1;1;7
200820;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];8;1.0;159;145;14;0;2;8;4
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];1;1.0;409;404;5;3;1;0;1
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];2;1.0;980;970;10;6;3;1;0
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];3;1.0;767;733;34;3;13;7;11
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];4;1.0;962;920;42;11;13;16;2
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];5;1.0;144;126;18;1;1;10;6
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];6;1.0;9;3;6;0;0;0;6
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];7;1.0;127;122;5;0;0;0;5
200820;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];8;1.0;145;131;14;0;1;8;5
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];1;1.0;349;341;8;4;4;0;0
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];2;1.0;841;831;10;3;6;1;0
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];3;1.0;735;697;38;6;11;7;14
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];4;1.0;897;843;54;12;16;15;11
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];5;1.0;147;134;13;1;0;10;2
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];6;1.0;7;2;5;0;0;0;5
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];7;1.0;126;116;10;2;1;1;6
200820;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];8;1.0;127;114;13;1;1;8;3
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];1;1.0;290;286;4;2;2;0;0
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];2;1.0;763;755;8;4;3;0;1
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];3;1.0;660;624;36;5;9;2;20
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];4;1.0;917;871;46;11;10;17;8
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];5;1.0;109;95;14;0;0;10;4
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];6;1.0;6;0;6;0;0;0;6
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];7;1.0;140;133;7;1;0;0;6
200820;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];8;1.0;118;106;12;0;0;8;4
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];1;1.0;247;240;7;2;1;1;3
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];2;1.0;670;659;11;9;1;0;1
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];3;1.0;613;583;30;4;10;4;12
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];4;1.0;847;792;55;14;18;11;12
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];5;1.0;94;82;12;0;1;9;2
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];6;1.0;7;1;6;0;0;0;6
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];7;1.0;102;94;8;1;1;0;6
200820;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];8;1.0;117;103;14;2;0;8;4
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];1;1.0;157;152;5;0;1;2;2
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];2;1.0;474;467;7;4;1;0;2
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];3;1.0;499;479;20;6;6;1;7
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];4;1.0;748;692;56;15;14;17;10
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];5;1.0;68;60;8;1;2;4;1
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];6;1.0;9;3;6;0;0;0;6
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];7;1.0;92;85;7;0;2;0;5
200820;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];8;1.0;79;66;13;2;0;8;3
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];1;1.0;84;83;1;1;0;0;0
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];2;1.0;258;251;7;1;3;1;2
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];3;1.0;382;354;28;3;10;1;14
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];4;1.0;622;574;48;5;12;16;15
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];5;1.0;84;70;14;1;2;9;2
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];6;1.0;6;0;6;0;0;0;6
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];7;1.0;43;36;7;0;1;0;6
200820;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];8;1.0;61;51;10;0;0;8;2
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];1;1.0;35;34;1;0;1;0;0
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];2;1.0;62;57;5;3;1;1;0
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];3;1.0;259;238;21;2;5;2;12
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];4;1.0;301;263;38;9;4;9;16
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];5;1.0;45;35;10;0;1;8;1
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];6;1.0;6;0;6;0;0;0;6
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];7;1.0;51;42;9;2;1;0;6
200820;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];8;1.0;30;20;10;0;0;8;2
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];1;1.0;22;22;0;0;0;0;0
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];2;1.0;15;15;0;0;0;0;0
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];3;1.0;184;162;22;3;6;1;12
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];4;1.0;151;120;31;2;11;3;15
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];5;1.0;17;14;3;0;0;2;1
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];6;1.0;5;1;4;0;0;0;4
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];7;1.0;16;9;7;1;0;0;6
200820;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];8;1.0;14;7;7;0;0;3;4
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];1;1.0;8;8;0;0;0;0;0
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];2;1.0;8;7;1;0;0;1;0
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];3;1.0;116;100;16;6;5;1;4
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];4;1.0;68;48;20;3;5;2;10
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];5;1.0;10;6;4;1;1;2;0
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];6;1.0;2;0;2;0;0;0;2
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];7;1.0;6;4;2;0;0;0;2
200820;DATAINN;E;2018-01-02T01:00+01:00[Europe/Oslo];8;1.0;7;7;0;0;0;0;0
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];2;1.0;6;6;0;0;0;0;0
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];3;1.0;54;37;17;2;7;0;8
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];4;1.0;59;39;20;7;5;0;8
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];5;1.0;6;6;0;0;0;0;0
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];6;1.0;3;1;2;0;0;0;2
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];7;1.0;5;2;3;0;1;0;2
200820;DATAINN;E;2018-01-02T02:00+01:00[Europe/Oslo];8;1.0;3;2;1;0;1;0;0
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];2;1.0;4;4;0;0;0;0;0
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];3;1.0;38;29;9;3;1;0;5
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];4;1.0;96;71;25;3;11;1;10
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];5;1.0;3;3;0;0;0;0;0
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];6;1.0;2;0;2;0;0;0;2
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];7;1.0;5;1;4;2;0;0;2
200820;DATAINN;E;2018-01-02T03:00+01:00[Europe/Oslo];8;1.0;8;6;2;1;1;0;0
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];1;1.0;3;3;0;0;0;0;0
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];2;1.0;23;22;1;0;0;0;1
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];3;1.0;82;57;25;3;10;2;10
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];4;1.0;164;99;65;13;30;0;22
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];5;1.0;7;6;1;0;0;0;1
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];6;1.0;2;0;2;0;0;0;2
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];7;1.0;7;4;3;1;0;0;2
200820;DATAINN;E;2018-01-02T04:00+01:00[Europe/Oslo];8;1.0;12;11;1;1;0;0;0
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];1;1.0;34;31;3;1;1;0;1
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];2;1.0;182;172;10;8;1;1;0
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];3;1.0;216;155;61;17;24;4;16
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];4;1.0;464;383;81;20;26;11;24
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];5;1.0;37;30;7;2;1;2;2
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];6;1.0;6;0;6;0;0;0;6
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];7;1.0;33;29;4;0;0;0;4
200820;DATAINN;E;2018-01-02T05:00+01:00[Europe/Oslo];8;1.0;38;30;8;3;2;2;1
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];1;1.0;237;230;7;4;3;0;0
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];2;1.0;1033;995;38;30;6;1;1
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];3;1.0;526;436;90;19;27;9;35
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];4;1.0;926;781;145;37;36;36;36
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];5;1.0;118;101;17;2;4;7;4
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];6;1.0;11;2;9;0;0;0;9
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];7;1.0;344;322;22;2;3;3;14
200820;DATAINN;E;2018-01-02T06:00+01:00[Europe/Oslo];8;1.0;279;244;35;7;2;22;4
200820;DATAINN;E;2018-01-02T07:00+01:00[Europe/Oslo];1;1.0;544;529;15;8;2;3;2
200820;DATAINN;E;2018-01-02T07:00+01:00[Europe/Oslo];2;1.0;1013;994;19;11;5;1;2
200820;DATAINN;E;2018-01-02T07:00+01:00[Europe/Oslo];3;1.0;765;656;109;18;42;15;34
