measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
300349;DATAINN;E;2018-01-01T00:00+01:00[Europe/Oslo];1;1.0;33;31;2;1;1;0;0
300349;DATAINN;E;2018-01-01T00:00+01:00[Europe/Oslo];2;1.0;36;36;0;0;0;0;0
300349;DATAINN;E;2018-01-01T00:00+01:00[Europe/Oslo];3;1.0;333;319;14;3;6;3;2
300349;DATAINN;E;2018-01-01T00:00+01:00[Europe/Oslo];4;1.0;309;304;5;3;1;1;0
300349;DATAINN;E;2018-01-01T00:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T00:00+01:00[Europe/Oslo];6;1.0;1;0;1;0;1;0;0
300349;DATAINN;E;2018-01-01T01:00+01:00[Europe/Oslo];1;1.0;67;67;0;0;0;0;0
300349;DATAINN;E;2018-01-01T01:00+01:00[Europe/Oslo];2;1.0;45;43;2;1;1;0;0
300349;DATAINN;E;2018-01-01T01:00+01:00[Europe/Oslo];3;1.0;366;355;11;2;3;0;6
300349;DATAINN;E;2018-01-01T01:00+01:00[Europe/Oslo];4;1.0;381;375;6;4;0;1;1
300349;DATAINN;E;2018-01-01T01:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T01:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T02:00+01:00[Europe/Oslo];1;1.0;49;47;2;2;0;0;0
300349;DATAINN;E;2018-01-01T02:00+01:00[Europe/Oslo];2;1.0;25;25;0;0;0;0;0
300349;DATAINN;E;2018-01-01T02:00+01:00[Europe/Oslo];3;1.0;251;242;9;2;0;3;4
300349;DATAINN;E;2018-01-01T02:00+01:00[Europe/Oslo];4;1.0;230;227;3;0;0;0;3
300349;DATAINN;E;2018-01-01T02:00+01:00[Europe/Oslo];5;1.0;1;1;0;0;0;0;0
300349;DATAINN;E;2018-01-01T02:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T03:00+01:00[Europe/Oslo];1;1.0;24;23;1;0;1;0;0
300349;DATAINN;E;2018-01-01T03:00+01:00[Europe/Oslo];2;1.0;7;7;0;0;0;0;0
300349;DATAINN;E;2018-01-01T03:00+01:00[Europe/Oslo];3;1.0;162;154;8;3;1;3;1
300349;DATAINN;E;2018-01-01T03:00+01:00[Europe/Oslo];4;1.0;135;131;4;1;1;0;2
300349;DATAINN;E;2018-01-01T03:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T03:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T04:00+01:00[Europe/Oslo];1;1.0;19;19;0;0;0;0;0
300349;DATAINN;E;2018-01-01T04:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
300349;DATAINN;E;2018-01-01T04:00+01:00[Europe/Oslo];3;1.0;126;114;12;3;0;8;1
300349;DATAINN;E;2018-01-01T04:00+01:00[Europe/Oslo];4;1.0;73;70;3;2;0;1;0
300349;DATAINN;E;2018-01-01T04:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T04:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T05:00+01:00[Europe/Oslo];1;1.0;24;23;1;1;0;0;0
300349;DATAINN;E;2018-01-01T05:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
300349;DATAINN;E;2018-01-01T05:00+01:00[Europe/Oslo];3;1.0;91;83;8;2;0;4;2
300349;DATAINN;E;2018-01-01T05:00+01:00[Europe/Oslo];4;1.0;87;77;10;1;1;6;2
300349;DATAINN;E;2018-01-01T05:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T05:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T06:00+01:00[Europe/Oslo];1;1.0;28;27;1;0;0;1;0
300349;DATAINN;E;2018-01-01T06:00+01:00[Europe/Oslo];2;1.0;6;6;0;0;0;0;0
300349;DATAINN;E;2018-01-01T06:00+01:00[Europe/Oslo];3;1.0;178;166;12;5;1;4;2
300349;DATAINN;E;2018-01-01T06:00+01:00[Europe/Oslo];4;1.0;95;86;9;1;2;6;0
300349;DATAINN;E;2018-01-01T06:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T06:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];1;1.0;45;44;1;0;1;0;0
300349;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];2;1.0;7;5;2;0;0;2;0
300349;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];3;1.0;213;198;15;5;0;7;3
300349;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];4;1.0;157;145;12;2;2;5;3
300349;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T07:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];1;1.0;38;38;0;0;0;0;0
300349;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];2;1.0;16;16;0;0;0;0;0
300349;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];3;1.0;234;217;17;4;0;6;7
300349;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];4;1.0;151;136;15;5;1;6;3
300349;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T08:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];1;1.0;50;48;2;1;0;1;0
300349;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];2;1.0;16;15;1;1;0;0;0
300349;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];3;1.0;259;239;20;5;4;6;5
300349;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];4;1.0;180;163;17;2;3;9;3
300349;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T09:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];1;1.0;94;89;5;2;1;1;1
300349;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];2;1.0;27;25;2;1;1;0;0
300349;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];3;1.0;363;337;26;4;6;9;7
300349;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];4;1.0;296;269;27;8;9;8;2
300349;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T10:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];1;1.0;157;153;4;2;0;2;0
300349;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];2;1.0;111;108;3;1;0;1;1
300349;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];3;1.0;522;491;31;9;4;11;7
300349;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];4;1.0;505;473;32;7;8;7;10
300349;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T11:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];1;1.0;255;253;2;1;1;0;0
300349;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];2;1.0;292;286;6;3;1;1;1
300349;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];3;1.0;649;614;34;7;7;14;6
300349;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];4;1.0;820;778;42;13;7;14;8
300349;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T12:00+01:00[Europe/Oslo];6;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];1;1.0;324;318;6;3;1;2;0
300349;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];2;1.0;597;589;8;4;2;2;0
300349;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];3;1.0;709;672;37;11;6;13;7
300349;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];4;1.0;1072;1029;43;11;14;9;9
300349;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T13:00+01:00[Europe/Oslo];6;1.0;1;1;0;0;0;0;0
300349;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];1;1.0;390;384;6;2;1;3;0
300349;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];2;1.0;970;957;13;8;3;2;0
300349;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];3;1.0;815;762;53;14;15;11;13
300349;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];4;1.0;1189;1131;57;19;21;11;6
300349;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];5;1.0;1;1;0;0;0;0;0
300349;DATAINN;E;2018-01-01T14:00+01:00[Europe/Oslo];6;1.0;2;1;1;0;0;1;0
300349;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];1;1.0;396;389;7;5;1;1;0
300349;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];2;1.0;927;918;9;6;2;1;0
300349;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];3;1.0;799;749;50;12;11;11;16
300349;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];4;1.0;1148;1097;51;9;19;13;10
300349;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T15:00+01:00[Europe/Oslo];6;1.0;2;2;0;0;0;0;0
300349;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];1;1.0;383;375;8;4;1;3;0
300349;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];2;1.0;938;929;9;7;1;1;0
300349;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];3;1.0;747;701;46;12;14;6;14
300349;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];4;1.0;1140;1083;57;18;21;11;7
300349;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T16:00+01:00[Europe/Oslo];6;1.0;4;2;2;2;0;0;0
300349;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];1;1.0;308;301;7;6;0;0;1
300349;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];2;1.0;1061;1051;10;4;1;3;2
300349;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];3;1.0;643;595;48;14;10;12;12
300349;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];4;1.0;1135;1080;54;14;10;13;17
300349;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];5;1.0;1;1;0;0;0;0;0
300349;DATAINN;E;2018-01-01T17:00+01:00[Europe/Oslo];6;1.0;2;2;0;0;0;0;0
300349;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];1;1.0;270;264;6;3;1;1;1
300349;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];2;1.0;1098;1085;13;4;7;2;0
300349;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];3;1.0;637;595;41;9;9;12;11
300349;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];4;1.0;1138;1068;70;17;27;11;15
300349;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T18:00+01:00[Europe/Oslo];6;1.0;6;6;0;0;0;0;0
300349;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];1;1.0;234;227;7;3;1;1;2
300349;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];2;1.0;1052;1046;6;1;2;2;1
300349;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];3;1.0;558;512;46;5;7;14;20
300349;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];4;1.0;1175;1115;60;14;15;12;19
300349;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T19:00+01:00[Europe/Oslo];6;1.0;7;7;0;0;0;0;0
300349;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];1;1.0;167;163;4;2;1;0;1
300349;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];2;1.0;935;926;8;3;1;2;2
300349;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];3;1.0;490;437;53;13;14;12;14
300349;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];4;1.0;1059;996;63;16;16;13;18
300349;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T20:00+01:00[Europe/Oslo];6;1.0;1;1;0;0;0;0;0
300349;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];1;1.0;100;97;3;3;0;0;0
300349;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];2;1.0;484;477;7;3;1;3;0
300349;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];3;1.0;403;343;60;7;15;17;21
300349;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];4;1.0;855;799;56;12;16;13;15
300349;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T21:00+01:00[Europe/Oslo];6;1.0;2;2;0;0;0;0;0
300349;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];1;1.0;81;76;5;3;1;1;0
300349;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];2;1.0;381;374;7;3;3;1;0
300349;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];3;1.0;295;261;34;4;6;8;16
300349;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];4;1.0;750;683;67;9;29;10;19
300349;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T22:00+01:00[Europe/Oslo];6;1.0;1;0;1;1;0;0;0
300349;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];1;1.0;39;37;2;1;0;1;0
300349;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];2;1.0;101;99;2;0;1;1;0
300349;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];3;1.0;172;136;36;8;5;12;11
300349;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];4;1.0;457;416;41;10;9;10;12
300349;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];5;1.0;0;0;0;0;0;0;0
300349;DATAINN;E;2018-01-01T23:00+01:00[Europe/Oslo];6;1.0;1;0;1;0;1;0;0
300349;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];1;1.0;15;15;0;0;0;0;0
300349;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];2;1.0;79;77;2;2;0;0;0
300349;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];3;1.0;114;80;34;3;8;9;14
300349;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];4;1.0;377;338;39;6;6;8;19
300349;DATAINN;E;2018-01-02T00:00+01:00[Europe/Oslo];5;1.0;1;0;1;0;1;0;0
