measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
100008;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];2;1.0;8;8;0;0;0;0;0
100008;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];3;1.0;467;390;77;13;25;9;30
100008;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];4;1.0;107;81;26;1;7;3;15
100008;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];1;1.0;428;419;9;6;1;0;2
100008;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];2;1.0;110;109;1;1;0;0;0
100008;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];3;1.0;760;661;99;29;26;11;33
100008;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];4;1.0;387;334;53;9;17;7;20
100008;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];1;1.0;678;670;8;3;1;2;2
100008;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];2;1.0;301;296;5;3;0;1;1
100008;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];3;1.0;929;808;121;27;37;14;43
100008;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];4;1.0;671;580;91;21;29;8;33
100008;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];1;1.0;362;356;6;3;2;1;0
100008;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];2;1.0;189;178;11;8;3;0;0
100008;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];3;1.0;676;516;160;34;43;15;68
100008;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];4;1.0;555;417;137;34;42;18;43
100008;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];1;1.0;260;252;8;3;1;2;2
100008;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];2;1.0;167;156;11;7;0;2;2
100008;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];3;1.0;562;411;151;33;31;21;66
100008;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];4;1.0;582;424;158;37;54;11;56
100008;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];1;1.0;206;199;7;4;1;1;1
100008;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];2;1.0;251;249;2;2;0;0;0
100008;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];3;1.0;613;462;151;26;44;16;65
100008;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];4;1.0;640;493;147;31;28;18;70
100008;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];1;1.0;316;307;9;7;0;0;2
100008;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];2;1.0;326;315;11;8;2;1;0
100008;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];3;1.0;710;568;142;28;36;13;65
