measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
100009;DATAINN;E;2017-01-01T05:00+01:00[Europe/Oslo];1;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T05:00+01:00[Europe/Oslo];2;1.0;2;1;1;0;0;1;0
100009;DATAINN;E;2017-01-01T05:00+01:00[Europe/Oslo];3;1.0;15;9;6;0;0;0;6
100009;DATAINN;E;2017-01-01T05:00+01:00[Europe/Oslo];4;1.0;8;7;1;0;0;1;0
100009;DATAINN;E;2017-01-01T06:00+01:00[Europe/Oslo];1;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T06:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-01T06:00+01:00[Europe/Oslo];3;1.0;35;33;2;0;0;1;1
100009;DATAINN;E;2017-01-01T06:00+01:00[Europe/Oslo];4;1.0;11;10;1;0;0;0;1
100009;DATAINN;E;2017-01-01T07:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-01T07:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T07:00+01:00[Europe/Oslo];3;1.0;29;27;2;0;0;0;2
100009;DATAINN;E;2017-01-01T07:00+01:00[Europe/Oslo];4;1.0;16;14;2;0;0;0;2
100009;DATAINN;E;2017-01-01T08:00+01:00[Europe/Oslo];1;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T08:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-01T08:00+01:00[Europe/Oslo];3;1.0;25;21;4;0;0;0;4
100009;DATAINN;E;2017-01-01T08:00+01:00[Europe/Oslo];4;1.0;15;14;1;0;0;1;0
100009;DATAINN;E;2017-01-01T09:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-01T09:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T09:00+01:00[Europe/Oslo];3;1.0;74;73;1;1;0;0;0
100009;DATAINN;E;2017-01-01T09:00+01:00[Europe/Oslo];4;1.0;36;34;2;0;0;0;2
100009;DATAINN;E;2017-01-01T10:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-01T10:00+01:00[Europe/Oslo];2;1.0;3;3;0;0;0;0;0
100009;DATAINN;E;2017-01-01T10:00+01:00[Europe/Oslo];3;1.0;118;113;5;1;0;1;3
100009;DATAINN;E;2017-01-01T10:00+01:00[Europe/Oslo];4;1.0;47;39;8;1;1;1;5
100009;DATAINN;E;2017-01-01T11:00+01:00[Europe/Oslo];1;1.0;6;6;0;0;0;0;0
100009;DATAINN;E;2017-01-01T11:00+01:00[Europe/Oslo];2;1.0;6;6;0;0;0;0;0
100009;DATAINN;E;2017-01-01T11:00+01:00[Europe/Oslo];3;1.0;243;229;14;2;5;2;5
100009;DATAINN;E;2017-01-01T11:00+01:00[Europe/Oslo];4;1.0;109;100;9;1;2;3;3
100009;DATAINN;E;2017-01-01T12:00+01:00[Europe/Oslo];1;1.0;35;35;0;0;0;0;0
100009;DATAINN;E;2017-01-01T12:00+01:00[Europe/Oslo];2;1.0;19;18;1;1;0;0;0
100009;DATAINN;E;2017-01-01T12:00+01:00[Europe/Oslo];3;1.0;372;355;17;8;1;2;6
100009;DATAINN;E;2017-01-01T12:00+01:00[Europe/Oslo];4;1.0;193;175;18;4;3;1;10
100009;DATAINN;E;2017-01-01T13:00+01:00[Europe/Oslo];1;1.0;51;51;0;0;0;0;0
100009;DATAINN;E;2017-01-01T13:00+01:00[Europe/Oslo];2;1.0;56;55;1;0;0;1;0
100009;DATAINN;E;2017-01-01T13:00+01:00[Europe/Oslo];3;1.0;472;444;28;5;4;0;19
100009;DATAINN;E;2017-01-01T13:00+01:00[Europe/Oslo];4;1.0;317;296;21;6;3;2;10
100009;DATAINN;E;2017-01-01T14:00+01:00[Europe/Oslo];1;1.0;65;65;0;0;0;0;0
100009;DATAINN;E;2017-01-01T14:00+01:00[Europe/Oslo];2;1.0;55;54;1;0;0;1;0
100009;DATAINN;E;2017-01-01T14:00+01:00[Europe/Oslo];3;1.0;469;445;24;4;2;2;16
100009;DATAINN;E;2017-01-01T14:00+01:00[Europe/Oslo];4;1.0;327;317;10;0;0;2;8
100009;DATAINN;E;2017-01-01T15:00+01:00[Europe/Oslo];1;1.0;67;67;0;0;0;0;0
100009;DATAINN;E;2017-01-01T15:00+01:00[Europe/Oslo];2;1.0;57;56;1;1;0;0;0
100009;DATAINN;E;2017-01-01T15:00+01:00[Europe/Oslo];3;1.0;423;402;21;5;2;1;13
100009;DATAINN;E;2017-01-01T15:00+01:00[Europe/Oslo];4;1.0;358;341;17;2;0;2;13
100009;DATAINN;E;2017-01-01T16:00+01:00[Europe/Oslo];1;1.0;86;86;0;0;0;0;0
100009;DATAINN;E;2017-01-01T16:00+01:00[Europe/Oslo];2;1.0;35;35;0;0;0;0;0
100009;DATAINN;E;2017-01-01T16:00+01:00[Europe/Oslo];3;1.0;456;428;28;5;3;2;18
100009;DATAINN;E;2017-01-01T16:00+01:00[Europe/Oslo];4;1.0;269;260;9;1;1;3;4
100009;DATAINN;E;2017-01-01T17:00+01:00[Europe/Oslo];1;1.0;71;70;1;0;0;1;0
100009;DATAINN;E;2017-01-01T17:00+01:00[Europe/Oslo];2;1.0;27;27;0;0;0;0;0
100009;DATAINN;E;2017-01-01T17:00+01:00[Europe/Oslo];3;1.0;383;354;29;2;4;3;20
100009;DATAINN;E;2017-01-01T17:00+01:00[Europe/Oslo];4;1.0;217;204;13;2;1;2;8
100009;DATAINN;E;2017-01-01T18:00+01:00[Europe/Oslo];1;1.0;42;42;0;0;0;0;0
100009;DATAINN;E;2017-01-01T18:00+01:00[Europe/Oslo];2;1.0;16;16;0;0;0;0;0
100009;DATAINN;E;2017-01-01T18:00+01:00[Europe/Oslo];3;1.0;319;284;35;0;6;7;22
100009;DATAINN;E;2017-01-01T18:00+01:00[Europe/Oslo];4;1.0;181;168;13;1;1;2;9
100009;DATAINN;E;2017-01-01T19:00+01:00[Europe/Oslo];1;1.0;61;61;0;0;0;0;0
100009;DATAINN;E;2017-01-01T19:00+01:00[Europe/Oslo];2;1.0;14;14;0;0;0;0;0
100009;DATAINN;E;2017-01-01T19:00+01:00[Europe/Oslo];3;1.0;310;248;62;6;2;7;47
100009;DATAINN;E;2017-01-01T19:00+01:00[Europe/Oslo];4;1.0;127;119;8;0;3;1;4
100009;DATAINN;E;2017-01-01T20:00+01:00[Europe/Oslo];1;1.0;35;35;0;0;0;0;0
100009;DATAINN;E;2017-01-01T20:00+01:00[Europe/Oslo];2;1.0;4;4;0;0;0;0;0
100009;DATAINN;E;2017-01-01T20:00+01:00[Europe/Oslo];3;1.0;228;179;49;2;5;4;38
100009;DATAINN;E;2017-01-01T20:00+01:00[Europe/Oslo];4;1.0;99;88;11;1;2;2;6
100009;DATAINN;E;2017-01-01T21:00+01:00[Europe/Oslo];1;1.0;15;15;0;0;0;0;0
100009;DATAINN;E;2017-01-01T21:00+01:00[Europe/Oslo];2;1.0;3;3;0;0;0;0;0
100009;DATAINN;E;2017-01-01T21:00+01:00[Europe/Oslo];3;1.0;153;126;27;2;1;5;19
100009;DATAINN;E;2017-01-01T21:00+01:00[Europe/Oslo];4;1.0;72;61;11;1;1;2;7
100009;DATAINN;E;2017-01-01T22:00+01:00[Europe/Oslo];1;1.0;3;3;0;0;0;0;0
100009;DATAINN;E;2017-01-01T22:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T22:00+01:00[Europe/Oslo];3;1.0;115;88;27;2;3;1;21
100009;DATAINN;E;2017-01-01T22:00+01:00[Europe/Oslo];4;1.0;64;61;3;1;0;1;1
100009;DATAINN;E;2017-01-01T23:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-01T23:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-01T23:00+01:00[Europe/Oslo];3;1.0;71;53;18;0;1;1;16
100009;DATAINN;E;2017-01-01T23:00+01:00[Europe/Oslo];4;1.0;41;34;7;0;0;6;1
100009;DATAINN;E;2017-01-02T00:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-02T00:00+01:00[Europe/Oslo];2;1.0;3;3;0;0;0;0;0
100009;DATAINN;E;2017-01-02T00:00+01:00[Europe/Oslo];3;1.0;37;28;9;0;0;0;9
100009;DATAINN;E;2017-01-02T00:00+01:00[Europe/Oslo];4;1.0;25;23;2;0;1;0;1
100009;DATAINN;E;2017-01-02T01:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-02T01:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-02T01:00+01:00[Europe/Oslo];3;1.0;90;78;12;1;0;1;10
100009;DATAINN;E;2017-01-02T01:00+01:00[Europe/Oslo];4;1.0;10;9;1;1;0;0;0
100009;DATAINN;E;2017-01-02T02:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-02T02:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-02T02:00+01:00[Europe/Oslo];3;1.0;62;50;12;1;1;0;10
100009;DATAINN;E;2017-01-02T02:00+01:00[Europe/Oslo];4;1.0;10;9;1;0;0;1;0
100009;DATAINN;E;2017-01-02T03:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-02T03:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-02T03:00+01:00[Europe/Oslo];3;1.0;45;21;24;1;2;2;19
100009;DATAINN;E;2017-01-02T03:00+01:00[Europe/Oslo];4;1.0;4;1;3;0;1;0;2
100009;DATAINN;E;2017-01-02T04:00+01:00[Europe/Oslo];1;1.0;7;6;1;1;0;0;0
100009;DATAINN;E;2017-01-02T04:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-02T04:00+01:00[Europe/Oslo];3;1.0;108;86;22;1;1;1;19
100009;DATAINN;E;2017-01-02T04:00+01:00[Europe/Oslo];4;1.0;10;3;7;1;1;1;4
100009;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];1;1.0;11;11;0;0;0;0;0
100009;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];3;1.0;144;120;24;2;0;3;19
100009;DATAINN;E;2017-01-02T05:00+01:00[Europe/Oslo];4;1.0;23;12;11;0;0;0;11
100009;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];1;1.0;34;34;0;0;0;0;0
100009;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];3;1.0;258;237;21;2;2;1;16
100009;DATAINN;E;2017-01-02T06:00+01:00[Europe/Oslo];4;1.0;33;28;5;1;0;0;4
100009;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];1;1.0;20;20;0;0;0;0;0
100009;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];3;1.0;200;182;18;0;1;1;16
100009;DATAINN;E;2017-01-02T07:00+01:00[Europe/Oslo];4;1.0;79;64;15;3;0;2;10
100009;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];1;1.0;14;13;1;0;0;1;0
100009;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];2;1.0;9;9;0;0;0;0;0
100009;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];3;1.0;180;144;36;3;2;6;25
100009;DATAINN;E;2017-01-02T08:00+01:00[Europe/Oslo];4;1.0;107;84;23;4;1;2;16
100009;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];1;1.0;13;13;0;0;0;0;0
100009;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];2;1.0;20;20;0;0;0;0;0
100009;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];3;1.0;192;157;35;4;4;3;24
100009;DATAINN;E;2017-01-02T09:00+01:00[Europe/Oslo];4;1.0;166;134;32;4;3;2;23
100009;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];1;1.0;10;10;0;0;0;0;0
100009;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];2;1.0;44;43;1;0;0;1;0
100009;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];3;1.0;224;192;32;11;5;2;14
100009;DATAINN;E;2017-01-02T10:00+01:00[Europe/Oslo];4;1.0;293;253;40;4;4;4;28
100009;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];1;1.0;12;12;0;0;0;0;0
100009;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];2;1.0;68;68;0;0;0;0;0
100009;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];3;1.0;366;331;35;8;1;3;23
100009;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];4;1.0;421;369;52;4;2;5;41
100009;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];1;1.0;42;41;1;0;0;1;0
100009;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];2;1.0;93;93;0;0;0;0;0
100009;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];3;1.0;358;321;37;4;5;3;25
100009;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];4;1.0;418;357;61;6;4;6;45
100009;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];1;1.0;44;43;1;1;0;0;0
100009;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];2;1.0;101;101;0;0;0;0;0
100009;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];3;1.0;363;317;46;6;9;6;25
100009;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];4;1.0;442;380;62;6;4;5;47
100009;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];1;1.0;44;44;0;0;0;0;0
100009;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];2;1.0;86;86;0;0;0;0;0
100009;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];3;1.0;383;342;41;6;1;2;32
100009;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];4;1.0;435;380;55;1;5;4;45
100009;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];1;1.0;65;65;0;0;0;0;0
100009;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];2;1.0;150;149;1;1;0;0;0
100009;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];3;1.0;403;335;68;8;5;10;45
100009;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];4;1.0;501;432;69;8;4;2;55
100009;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];1;1.0;54;53;1;1;0;0;0
100009;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];2;1.0;130;129;1;1;0;0;0
100009;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];3;1.0;389;315;74;4;5;11;54
100009;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];4;1.0;428;370;58;1;3;3;51
100009;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];1;1.0;47;47;0;0;0;0;0
100009;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];2;1.0;75;73;2;1;0;1;0
100009;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];3;1.0;347;272;75;2;1;6;66
100009;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];4;1.0;336;292;44;3;3;5;33
100009;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];1;1.0;48;48;0;0;0;0;0
100009;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];2;1.0;36;36;0;0;0;0;0
100009;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];3;1.0;326;247;79;1;7;3;68
100009;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];4;1.0;243;200;43;2;2;3;36
100009;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];1;1.0;36;34;2;2;0;0;0
100009;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];2;1.0;15;15;0;0;0;0;0
100009;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];3;1.0;313;250;63;4;3;8;48
100009;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];4;1.0;156;125;31;3;1;1;26
100009;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];1;1.0;17;16;1;0;0;1;0
100009;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];2;1.0;12;12;0;0;0;0;0
100009;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];3;1.0;213;159;54;4;0;4;46
100009;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];4;1.0;115;82;33;5;1;2;25
100009;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];1;1.0;11;11;0;0;0;0;0
100009;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];2;1.0;3;3;0;0;0;0;0
100009;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];3;1.0;132;77;55;3;1;3;48
100009;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];4;1.0;58;40;18;1;1;1;15
100009;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];3;1.0;65;37;28;2;1;1;24
100009;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];4;1.0;65;50;15;4;0;0;11
100009;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];1;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];2;1.0;3;3;0;0;0;0;0
100009;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];3;1.0;49;29;20;1;0;2;17
100009;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];4;1.0;40;27;13;1;1;2;9
100009;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];3;1.0;75;57;18;1;0;0;17
100009;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];4;1.0;27;14;13;0;2;2;9
100009;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];1;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];3;1.0;79;58;20;3;1;0;16
100009;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];4;1.0;15;9;6;0;0;0;6
100009;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];1;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];3;1.0;80;58;22;3;2;2;15
100009;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];4;1.0;12;5;7;0;0;1;6
100009;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];3;1.0;64;33;31;1;4;2;24
100009;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];4;1.0;8;2;6;0;0;0;6
100009;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100009;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];3;1.0;64;32;32;3;3;2;24
100009;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];4;1.0;24;6;18;2;1;1;14
100009;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];1;1.0;5;5;0;0;0;0;0
100009;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];3;1.0;85;54;31;1;2;3;25
100009;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];4;1.0;26;11;15;0;1;0;14
100009;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];1;1.0;16;16;0;0;0;0;0
100009;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100009;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];3;1.0;224;178;46;0;3;1;42
100009;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];4;1.0;37;25;12;0;0;0;12
100009;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];1;1.0;17;17;0;0;0;0;0
100009;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];2;1.0;4;4;0;0;0;0;0
100009;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];3;1.0;221;166;55;1;1;6;47
100009;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];4;1.0;83;61;22;0;1;4;17
100009;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];1;1.0;13;13;0;0;0;0;0
100009;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];2;1.0;18;17;0;0;0;0;0
100009;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];3;1.0;180;121;59;4;1;6;48
100009;DATAINN;E;2017-01-03T08:00+01:00[Europe/Oslo];4;1.0;105;68;37;4;1;4;28
100009;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];1;1.0;4;4;0;0;0;0;0
100009;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];2;1.0;12;12;0;0;0;0;0
100009;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];3;1.0;159;95;64;11;1;4;48
100009;DATAINN;E;2017-01-03T09:00+01:00[Europe/Oslo];4;1.0;192;138;54;3;4;8;39
100009;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];1;1.0;6;6;0;0;0;0;0
100009;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];2;1.0;43;41;2;2;0;0;0
100009;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];3;1.0;197;153;44;3;3;2;36
100009;DATAINN;E;2017-01-03T10:00+01:00[Europe/Oslo];4;1.0;297;231;66;2;3;3;58
100009;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];1;1.0;15;13;2;2;0;0;0
100009;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];2;1.0;38;36;2;1;0;0;1
100009;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];3;1.0;218;172;46;9;1;3;33
100009;DATAINN;E;2017-01-03T11:00+01:00[Europe/Oslo];4;1.0;291;218;73;4;2;7;60
100009;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];1;1.0;0;0;0;0;0;0;0
100009;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];2;1.0;55;53;2;0;1;1;0
100009;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];3;1.0;96;89;7;1;2;0;4
100009;DATAINN;E;2017-01-03T12:00+01:00[Europe/Oslo];4;1.0;346;260;86;4;3;4;75
100009;DATAINN;E;2017-01-03T13:00+01:00[Europe/Oslo];1;1.0;118;114;4;1;1;1;1
100009;DATAINN;E;2017-01-03T13:00+01:00[Europe/Oslo];2;1.0;55;55;0;0;0;0;0
100009;DATAINN;E;2017-01-03T13:00+01:00[Europe/Oslo];3;1.0;265;195;70;7;5;11;47
100009;DATAINN;E;2017-01-03T13:00+01:00[Europe/Oslo];4;1.0;315;236;79;5;4;4;66
100009;DATAINN;E;2017-01-03T14:00+01:00[Europe/Oslo];1;1.0;92;87;5;3;2;0;0
100009;DATAINN;E;2017-01-03T14:00+01:00[Europe/Oslo];2;1.0;64;63;1;0;1;0;0
100009;DATAINN;E;2017-01-03T14:00+01:00[Europe/Oslo];3;1.0;342;300;42;8;9;2;23
